exp_id,exp_letter,repetition,process_type,pid,ppid,sleep_duration,action,log_file
C4,C,4,C,55986,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D0,D,0,C,55988,55957,0,other,163.log
D0,D,0,C,55988,55957,0,other,163.log
D0,D,0,C,55988,55957,0,other,163.log
D0,D,0,C,55988,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D0,D,0,G,55989,55988,0,other,163.log
D0,D,0,G,55989,55988,100,other,163.log
D0,D,0,G,55989,1,0,other,163.log
D0,D,0,G,55989,1,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D1,D,1,C,55990,55957,0,other,163.log
D1,D,1,C,55990,55957,0,other,163.log
D1,D,1,C,55990,55957,0,other,163.log
D1,D,1,C,55990,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D1,D,1,G,55991,55990,0,other,163.log
D1,D,1,G,55991,55990,100,other,163.log
D1,D,1,G,55991,1,0,other,163.log
D1,D,1,G,55991,1,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D2,D,2,C,55992,55957,0,other,163.log
D2,D,2,C,55992,55957,0,other,163.log
D2,D,2,C,55992,55957,0,other,163.log
D2,D,2,C,55992,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D2,D,2,G,55993,55992,0,other,163.log
D2,D,2,G,55993,55992,100,other,163.log
D2,D,2,G,55993,1,0,other,163.log
D2,D,2,G,55993,1,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D3,D,3,C,55994,55957,0,other,163.log
D3,D,3,C,55994,55957,0,other,163.log
D3,D,3,C,55994,55957,0,other,163.log
D3,D,3,C,55994,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D3,D,3,G,55995,55994,0,other,163.log
D3,D,3,G,55995,55994,100,other,163.log
D3,D,3,G,55995,1,0,other,163.log
D3,D,3,G,55995,1,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D4,D,4,C,55996,55957,0,other,163.log
D4,D,4,C,55996,55957,0,other,163.log
D4,D,4,C,55996,55957,0,other,163.log
D4,D,4,C,55996,55957,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
M0,M,0,M,55957,49286,0,other,163.log
D4,D,4,G,55997,55996,0,other,163.log
D4,D,4,G,55997,55996,100,other,163.log
D4,D,4,G,55997,1,0,other,163.log
D4,D,4,G,55997,1,0,other,163.log
M0,M,0,M,60644,49286,0,other,277.log
B0,B,0,C,60645,60644,0,other,277.log
B0,B,0,C,60645,60644,0,other,277.log
B0,B,0,C,60645,60644,0,other,277.log
B0,B,0,C,60645,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B0,B,0,G,60646,60645,0,other,277.log
B0,B,0,G,60646,60645,0,other,277.log
B0,B,0,G,60646,60645,0,other,277.log
B0,B,0,G,60646,60645,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B1,B,1,G,60648,60647,0,other,277.log
B1,B,1,G,60648,60647,0,other,277.log
B1,B,1,G,60648,60647,0,other,277.log
B1,B,1,G,60648,60647,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B1,B,1,C,60647,60644,0,other,277.log
B1,B,1,C,60647,60644,0,other,277.log
B1,B,1,C,60647,60644,0,other,277.log
B1,B,1,C,60647,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B2,B,2,C,60649,60644,0,other,277.log
B2,B,2,C,60649,60644,0,other,277.log
B2,B,2,C,60649,60644,0,other,277.log
B2,B,2,C,60649,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B2,B,2,G,60650,60649,0,other,277.log
B2,B,2,G,60650,60649,0,other,277.log
B2,B,2,G,60650,1,0,other,277.log
B2,B,2,G,60650,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B3,B,3,C,60651,60644,0,other,277.log
B3,B,3,C,60651,60644,0,other,277.log
B3,B,3,C,60651,60644,0,other,277.log
B3,B,3,C,60651,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B3,B,3,G,60652,60651,0,other,277.log
B3,B,3,G,60652,60651,0,other,277.log
B3,B,3,G,60652,1,0,other,277.log
B3,B,3,G,60652,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B4,B,4,C,60653,60644,0,other,277.log
B4,B,4,C,60653,60644,0,other,277.log
B4,B,4,C,60653,60644,0,other,277.log
B4,B,4,C,60653,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B4,B,4,G,60654,60653,0,other,277.log
B4,B,4,G,60654,60653,0,other,277.log
B4,B,4,G,60654,60653,0,other,277.log
B4,B,4,G,60654,60653,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B5,B,5,G,60656,60655,0,other,277.log
B5,B,5,G,60656,60655,0,other,277.log
B5,B,5,G,60656,60655,0,other,277.log
B5,B,5,G,60656,60655,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B5,B,5,C,60655,60644,0,other,277.log
B5,B,5,C,60655,60644,0,other,277.log
B5,B,5,C,60655,60644,0,other,277.log
B5,B,5,C,60655,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B6,B,6,C,60657,60644,0,other,277.log
B6,B,6,C,60657,60644,0,other,277.log
B6,B,6,C,60657,60644,0,other,277.log
B6,B,6,C,60657,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B6,B,6,G,60658,60657,0,other,277.log
B6,B,6,G,60658,60657,0,other,277.log
B6,B,6,G,60658,1,0,other,277.log
B6,B,6,G,60658,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B7,B,7,C,60659,60644,0,other,277.log
B7,B,7,C,60659,60644,0,other,277.log
B7,B,7,C,60659,60644,0,other,277.log
B7,B,7,C,60659,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B7,B,7,G,60660,60659,0,other,277.log
B7,B,7,G,60660,60659,0,other,277.log
B7,B,7,G,60660,1,0,other,277.log
B7,B,7,G,60660,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B8,B,8,C,60661,60644,0,other,277.log
B8,B,8,C,60661,60644,0,other,277.log
B8,B,8,C,60661,60644,0,other,277.log
B8,B,8,C,60661,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B8,B,8,G,60662,60661,0,other,277.log
B8,B,8,G,60662,60661,0,other,277.log
B8,B,8,G,60662,60661,0,other,277.log
B8,B,8,G,60662,60661,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B9,B,9,C,60663,60644,0,other,277.log
B9,B,9,C,60663,60644,0,other,277.log
B9,B,9,C,60663,60644,0,other,277.log
B9,B,9,C,60663,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
B9,B,9,G,60664,60663,0,other,277.log
B9,B,9,G,60664,60663,0,other,277.log
B9,B,9,G,60664,60663,0,other,277.log
B9,B,9,G,60664,60663,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C0,C,0,G,60666,60665,0,other,277.log
C0,C,0,G,60666,60665,0,other,277.log
C0,C,0,G,60666,60665,0,other,277.log
C0,C,0,G,60666,60665,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C0,C,0,C,60665,60644,0,other,277.log
C0,C,0,C,60665,60644,100,other,277.log
C0,C,0,C,60665,60644,0,other,277.log
C0,C,0,C,60665,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C1,C,1,G,60668,60667,0,other,277.log
C1,C,1,G,60668,60667,0,other,277.log
C1,C,1,G,60668,60667,0,other,277.log
C1,C,1,G,60668,60667,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C1,C,1,C,60667,60644,0,other,277.log
C1,C,1,C,60667,60644,100,other,277.log
C1,C,1,C,60667,60644,0,other,277.log
C1,C,1,C,60667,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C2,C,2,G,60670,60669,0,other,277.log
C2,C,2,G,60670,60669,0,other,277.log
C2,C,2,G,60670,60669,0,other,277.log
C2,C,2,G,60670,60669,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C2,C,2,C,60669,60644,0,other,277.log
C2,C,2,C,60669,60644,100,other,277.log
C2,C,2,C,60669,60644,0,other,277.log
C2,C,2,C,60669,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C3,C,3,G,60672,60671,0,other,277.log
C3,C,3,G,60672,60671,0,other,277.log
C3,C,3,G,60672,60671,0,other,277.log
C3,C,3,G,60672,60671,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C3,C,3,C,60671,60644,0,other,277.log
C3,C,3,C,60671,60644,100,other,277.log
C3,C,3,C,60671,60644,0,other,277.log
C3,C,3,C,60671,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C4,C,4,G,60674,60673,0,other,277.log
C4,C,4,G,60674,60673,0,other,277.log
C4,C,4,G,60674,60673,0,other,277.log
C4,C,4,G,60674,60673,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
C4,C,4,C,60673,60644,0,other,277.log
C4,C,4,C,60673,60644,100,other,277.log
C4,C,4,C,60673,60644,0,other,277.log
C4,C,4,C,60673,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D0,D,0,C,60675,60644,0,other,277.log
D0,D,0,C,60675,60644,0,other,277.log
D0,D,0,C,60675,60644,0,other,277.log
D0,D,0,C,60675,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D0,D,0,G,60676,60675,0,other,277.log
D0,D,0,G,60676,60675,100,other,277.log
D0,D,0,G,60676,1,0,other,277.log
D0,D,0,G,60676,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D1,D,1,C,60677,60644,0,other,277.log
D1,D,1,C,60677,60644,0,other,277.log
D1,D,1,C,60677,60644,0,other,277.log
D1,D,1,C,60677,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D1,D,1,G,60678,60677,0,other,277.log
D1,D,1,G,60678,60677,100,other,277.log
D1,D,1,G,60678,60677,0,other,277.log
D1,D,1,G,60678,60677,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D2,D,2,C,60679,60644,0,other,277.log
D2,D,2,C,60679,60644,0,other,277.log
D2,D,2,C,60679,60644,0,other,277.log
D2,D,2,C,60679,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D2,D,2,G,60680,60679,0,other,277.log
D2,D,2,G,60680,60679,100,other,277.log
D2,D,2,G,60680,60679,0,other,277.log
D2,D,2,G,60680,60679,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D3,D,3,C,60681,60644,0,other,277.log
D3,D,3,C,60681,60644,0,other,277.log
D3,D,3,C,60681,60644,0,other,277.log
D3,D,3,C,60681,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D3,D,3,G,60682,1,0,other,277.log
D3,D,3,G,60682,1,100,other,277.log
D3,D,3,G,60682,1,0,other,277.log
D3,D,3,G,60682,1,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D4,D,4,C,60683,60644,0,other,277.log
D4,D,4,C,60683,60644,0,other,277.log
D4,D,4,C,60683,60644,0,other,277.log
D4,D,4,C,60683,60644,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
M0,M,0,M,60644,49286,0,other,277.log
D4,D,4,G,60684,60683,0,other,277.log
D4,D,4,G,60684,60683,100,other,277.log
D4,D,4,G,60684,1,0,other,277.log
D4,D,4,G,60684,1,0,other,277.log
M0,M,0,M,49868,49286,0,other,15.log
B0,B,0,C,49869,49868,0,other,15.log
B0,B,0,C,49869,49868,0,other,15.log
B0,B,0,C,49869,49868,0,other,15.log
B0,B,0,C,49869,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B0,B,0,G,49870,49869,0,other,15.log
B0,B,0,G,49870,49869,0,other,15.log
B0,B,0,G,49870,49869,0,other,15.log
B0,B,0,G,49870,49869,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B1,B,1,G,49872,49871,0,other,15.log
B1,B,1,G,49872,49871,0,other,15.log
B1,B,1,G,49872,49871,0,other,15.log
B1,B,1,G,49872,49871,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B1,B,1,C,49871,49868,0,other,15.log
B1,B,1,C,49871,49868,0,other,15.log
B1,B,1,C,49871,49868,0,other,15.log
B1,B,1,C,49871,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B2,B,2,G,49874,49873,0,other,15.log
B2,B,2,G,49874,49873,0,other,15.log
B2,B,2,G,49874,49873,0,other,15.log
B2,B,2,G,49874,49873,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B2,B,2,C,49873,49868,0,other,15.log
B2,B,2,C,49873,49868,0,other,15.log
B2,B,2,C,49873,49868,0,other,15.log
B2,B,2,C,49873,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B3,B,3,G,49876,49875,0,other,15.log
B3,B,3,G,49876,49875,0,other,15.log
B3,B,3,G,49876,49875,0,other,15.log
B3,B,3,G,49876,49875,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B3,B,3,C,49875,49868,0,other,15.log
B3,B,3,C,49875,49868,0,other,15.log
B3,B,3,C,49875,49868,0,other,15.log
B3,B,3,C,49875,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B4,B,4,G,49878,49877,0,other,15.log
B4,B,4,G,49878,49877,0,other,15.log
B4,B,4,G,49878,49877,0,other,15.log
B4,B,4,G,49878,49877,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B4,B,4,C,49877,49868,0,other,15.log
B4,B,4,C,49877,49868,0,other,15.log
B4,B,4,C,49877,49868,0,other,15.log
B4,B,4,C,49877,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B5,B,5,G,49880,49879,0,other,15.log
B5,B,5,G,49880,49879,0,other,15.log
B5,B,5,G,49880,49879,0,other,15.log
B5,B,5,G,49880,49879,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B5,B,5,C,49879,49868,0,other,15.log
B5,B,5,C,49879,49868,0,other,15.log
B5,B,5,C,49879,49868,0,other,15.log
B5,B,5,C,49879,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B6,B,6,C,49881,49868,0,other,15.log
B6,B,6,C,49881,49868,0,other,15.log
B6,B,6,C,49881,49868,0,other,15.log
B6,B,6,C,49881,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B6,B,6,G,49882,49881,0,other,15.log
B6,B,6,G,49882,49881,0,other,15.log
B6,B,6,G,49882,1,0,other,15.log
B6,B,6,G,49882,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B7,B,7,C,49883,49868,0,other,15.log
B7,B,7,C,49883,49868,0,other,15.log
B7,B,7,C,49883,49868,0,other,15.log
B7,B,7,C,49883,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B8,B,8,C,49885,49868,0,other,15.log
B8,B,8,C,49885,49868,0,other,15.log
B8,B,8,C,49885,49868,0,other,15.log
B8,B,8,C,49885,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B8,B,8,G,49886,49885,0,other,15.log
B8,B,8,G,49886,49885,0,other,15.log
B8,B,8,G,49886,1,0,other,15.log
B8,B,8,G,49886,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B7,B,7,G,49884,1,0,other,15.log
B7,B,7,G,49884,1,0,other,15.log
B7,B,7,G,49884,1,0,other,15.log
B7,B,7,G,49884,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B9,B,9,G,49888,49887,0,other,15.log
B9,B,9,G,49888,49887,0,other,15.log
B9,B,9,G,49888,49887,0,other,15.log
B9,B,9,G,49888,49887,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
B9,B,9,C,49887,49868,0,other,15.log
B9,B,9,C,49887,49868,0,other,15.log
B9,B,9,C,49887,49868,0,other,15.log
B9,B,9,C,49887,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C0,C,0,C,49889,49868,0,other,15.log
C0,C,0,C,49889,49868,100,other,15.log
C0,C,0,C,49889,49868,0,other,15.log
C0,C,0,C,49889,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C0,C,0,G,49890,49889,0,other,15.log
C0,C,0,G,49890,49889,0,other,15.log
C0,C,0,G,49890,49889,0,other,15.log
C0,C,0,G,49890,49889,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C1,C,1,G,49892,49891,0,other,15.log
C1,C,1,G,49892,49891,0,other,15.log
C1,C,1,G,49892,49891,0,other,15.log
C1,C,1,G,49892,49891,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C1,C,1,C,49891,49868,0,other,15.log
C1,C,1,C,49891,49868,100,other,15.log
C1,C,1,C,49891,49868,0,other,15.log
C1,C,1,C,49891,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C2,C,2,G,49894,49893,0,other,15.log
C2,C,2,G,49894,49893,0,other,15.log
C2,C,2,G,49894,49893,0,other,15.log
C2,C,2,G,49894,49893,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C2,C,2,C,49893,49868,0,other,15.log
C2,C,2,C,49893,49868,100,other,15.log
C2,C,2,C,49893,49868,0,other,15.log
C2,C,2,C,49893,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C3,C,3,G,49896,49895,0,other,15.log
C3,C,3,G,49896,49895,0,other,15.log
C3,C,3,G,49896,49895,0,other,15.log
C3,C,3,G,49896,49895,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C3,C,3,C,49895,49868,0,other,15.log
C3,C,3,C,49895,49868,100,other,15.log
C3,C,3,C,49895,49868,0,other,15.log
C3,C,3,C,49895,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C4,C,4,G,49898,49897,0,other,15.log
C4,C,4,G,49898,49897,0,other,15.log
C4,C,4,G,49898,49897,0,other,15.log
C4,C,4,G,49898,49897,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
C4,C,4,C,49897,49868,0,other,15.log
C4,C,4,C,49897,49868,100,other,15.log
C4,C,4,C,49897,49868,0,other,15.log
C4,C,4,C,49897,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D0,D,0,C,49899,49868,0,other,15.log
D0,D,0,C,49899,49868,0,other,15.log
D0,D,0,C,49899,49868,0,other,15.log
D0,D,0,C,49899,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D0,D,0,G,49900,49899,0,other,15.log
D0,D,0,G,49900,49899,100,other,15.log
D0,D,0,G,49900,1,0,other,15.log
D0,D,0,G,49900,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D1,D,1,C,49901,49868,0,other,15.log
D1,D,1,C,49901,49868,0,other,15.log
D1,D,1,C,49901,49868,0,other,15.log
D1,D,1,C,49901,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D1,D,1,G,49902,49901,0,other,15.log
D1,D,1,G,49902,49901,100,other,15.log
D1,D,1,G,49902,1,0,other,15.log
D1,D,1,G,49902,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D2,D,2,C,49903,49868,0,other,15.log
D2,D,2,C,49903,49868,0,other,15.log
D2,D,2,C,49903,49868,0,other,15.log
D2,D,2,C,49903,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D2,D,2,G,49904,49903,0,other,15.log
D2,D,2,G,49904,49903,100,other,15.log
D2,D,2,G,49904,1,0,other,15.log
D2,D,2,G,49904,1,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D3,D,3,C,49905,49868,0,other,15.log
D3,D,3,C,49905,49868,0,other,15.log
D3,D,3,C,49905,49868,0,other,15.log
D3,D,3,C,49905,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D3,D,3,G,49906,49905,0,other,15.log
D3,D,3,G,49906,49905,100,other,15.log
D3,D,3,G,49906,49905,0,other,15.log
D3,D,3,G,49906,49905,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D4,D,4,C,49907,49868,0,other,15.log
D4,D,4,C,49907,49868,0,other,15.log
D4,D,4,C,49907,49868,0,other,15.log
D4,D,4,C,49907,49868,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
M0,M,0,M,49868,49286,0,other,15.log
D4,D,4,G,49908,49907,0,other,15.log
D4,D,4,G,49908,49907,100,other,15.log
D4,D,4,G,49908,1,0,other,15.log
D4,D,4,G,49908,1,0,other,15.log
M0,M,0,M,55422,49286,0,other,150.log
B0,B,0,C,55423,55422,0,other,150.log
B0,B,0,C,55423,55422,0,other,150.log
B0,B,0,C,55423,55422,0,other,150.log
B0,B,0,C,55423,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B0,B,0,G,55424,55423,0,other,150.log
B0,B,0,G,55424,55423,0,other,150.log
B0,B,0,G,55424,55423,0,other,150.log
B0,B,0,G,55424,55423,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B1,B,1,C,55425,55422,0,other,150.log
B1,B,1,C,55425,55422,0,other,150.log
B1,B,1,C,55425,55422,0,other,150.log
B1,B,1,C,55425,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B1,B,1,G,55426,55425,0,other,150.log
B1,B,1,G,55426,55425,0,other,150.log
B1,B,1,G,55426,55425,0,other,150.log
B1,B,1,G,55426,55425,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B2,B,2,C,55427,55422,0,other,150.log
B2,B,2,C,55427,55422,0,other,150.log
B2,B,2,C,55427,55422,0,other,150.log
B2,B,2,C,55427,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B2,B,2,G,55428,55427,0,other,150.log
B2,B,2,G,55428,55427,0,other,150.log
B2,B,2,G,55428,55427,0,other,150.log
B2,B,2,G,55428,55427,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B3,B,3,C,55429,55422,0,other,150.log
B3,B,3,C,55429,55422,0,other,150.log
B3,B,3,C,55429,55422,0,other,150.log
B3,B,3,C,55429,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B3,B,3,G,55430,55429,0,other,150.log
B3,B,3,G,55430,55429,0,other,150.log
B3,B,3,G,55430,55429,0,other,150.log
B3,B,3,G,55430,55429,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B4,B,4,C,55431,55422,0,other,150.log
B4,B,4,C,55431,55422,0,other,150.log
B4,B,4,C,55431,55422,0,other,150.log
B4,B,4,C,55431,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B4,B,4,G,55432,55431,0,other,150.log
B4,B,4,G,55432,55431,0,other,150.log
B4,B,4,G,55432,55431,0,other,150.log
B4,B,4,G,55432,55431,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B5,B,5,C,55433,55422,0,other,150.log
B5,B,5,C,55433,55422,0,other,150.log
B5,B,5,C,55433,55422,0,other,150.log
B5,B,5,C,55433,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B5,B,5,G,55434,55433,0,other,150.log
B5,B,5,G,55434,55433,0,other,150.log
B5,B,5,G,55434,55433,0,other,150.log
B5,B,5,G,55434,55433,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B6,B,6,C,55435,55422,0,other,150.log
B6,B,6,C,55435,55422,0,other,150.log
B6,B,6,C,55435,55422,0,other,150.log
B6,B,6,C,55435,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B6,B,6,G,55436,55435,0,other,150.log
B6,B,6,G,55436,55435,0,other,150.log
B6,B,6,G,55436,55435,0,other,150.log
B6,B,6,G,55436,55435,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B7,B,7,C,55437,55422,0,other,150.log
B7,B,7,C,55437,55422,0,other,150.log
B7,B,7,C,55437,55422,0,other,150.log
B7,B,7,C,55437,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B7,B,7,G,55438,55437,0,other,150.log
B7,B,7,G,55438,55437,0,other,150.log
B7,B,7,G,55438,55437,0,other,150.log
B7,B,7,G,55438,55437,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B8,B,8,C,55439,55422,0,other,150.log
B8,B,8,C,55439,55422,0,other,150.log
B8,B,8,C,55439,55422,0,other,150.log
B8,B,8,C,55439,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B8,B,8,G,55440,55439,0,other,150.log
B8,B,8,G,55440,55439,0,other,150.log
B8,B,8,G,55440,55439,0,other,150.log
B8,B,8,G,55440,55439,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B9,B,9,C,55441,55422,0,other,150.log
B9,B,9,C,55441,55422,0,other,150.log
B9,B,9,C,55441,55422,0,other,150.log
B9,B,9,C,55441,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
B9,B,9,G,55442,55441,0,other,150.log
B9,B,9,G,55442,55441,0,other,150.log
B9,B,9,G,55442,55441,0,other,150.log
B9,B,9,G,55442,55441,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C0,C,0,G,55444,55443,0,other,150.log
C0,C,0,G,55444,55443,0,other,150.log
C0,C,0,G,55444,55443,0,other,150.log
C0,C,0,G,55444,55443,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C0,C,0,C,55443,55422,0,other,150.log
C0,C,0,C,55443,55422,100,other,150.log
C0,C,0,C,55443,55422,0,other,150.log
C0,C,0,C,55443,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C1,C,1,G,55446,55445,0,other,150.log
C1,C,1,G,55446,55445,0,other,150.log
C1,C,1,G,55446,55445,0,other,150.log
C1,C,1,G,55446,55445,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C1,C,1,C,55445,55422,0,other,150.log
C1,C,1,C,55445,55422,100,other,150.log
C1,C,1,C,55445,55422,0,other,150.log
C1,C,1,C,55445,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C2,C,2,G,55448,55447,0,other,150.log
C2,C,2,G,55448,55447,0,other,150.log
C2,C,2,G,55448,55447,0,other,150.log
C2,C,2,G,55448,55447,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C2,C,2,C,55447,55422,0,other,150.log
C2,C,2,C,55447,55422,100,other,150.log
C2,C,2,C,55447,55422,0,other,150.log
C2,C,2,C,55447,55422,0,other,150.log
M0,M,0,M,55422,49286,0,other,150.log
C3,C,3,G,55450,55449,0,other,150.log
C3,C,3,G,55450,55449,0,other,150.log
C3,C,3,G,55450,55449,0,other,150.log
